{1.72, 2.22, 2.25, 0.57, 0.46, 1.03, 0.11, 1.07, 0.47, 0.49}, 
{1.39, 1.73, 1.75, 0.43, 0.39, 0.82, 0.08, 0.88, 0.37, 0.37}, 
{1.29, 1.95, 1.95, 0.42, 0.35, 0.77, 0.08, 0.94, 0.38, 0.38}, 
{1.18, 1.70, 1.71, 0.40, 0.30, 0.70, 0.08, 0.81, 0.38, 0.38}, 
{1.27, 1.92, 1.94, 0.48, 0.33, 0.80, 0.10, 0.97, 0.42, 0.43}, 
{1.20, 1.78, 1.78, 0.49, 0.33, 0.82, 0.14, 0.88, 0.41, 0.42}, 
{1.50, 2.20, 2.21, 0.53, 0.40, 0.93, 0.10, 0.95, 0.41, 0.39}, 
{1.34, 2.09, 2.11, 0.54, 0.38, 0.92, 0.12, 0.86, 0.36, 0.36}, 
{1.59, 2.60, 2.62, 0.44, 0.49, 0.92, 0.03, 0.95, 0.58, 0.55}, 
{1.33, 1.98, 1.99, 0.44, 0.38, 0.82, 0.03, 0.84, 0.38, 0.36}, 
{1.37, 2.08, 2.08, 0.47, 0.38, 0.85, 0.04, 0.78, 0.44, 0.42}, 
{1.28, 1.88, 1.88, 0.41, 0.36, 0.77, 0.04, 0.85, 0.35, 0.36}, 
{1.62, 2.15, 2.11, 0.58, 0.39, 0.97, 0.18, 0.96, 0.40, 0.43}, 
{1.76, 2.25, 2.23, 0.61, 0.40, 1.01, 0.19, 1.09, 0.35, 0.37}, 
{1.67, 2.40, 2.43, 0.60, 0.42, 1.02, 0.09, 1.08, 0.55, 0.55}, 
{1.47, 2.12, 2.16, 0.53, 0.39, 0.92, 0.11, 1.04, 0.41, 0.42}, 
{1.64, 2.24, 2.28, 0.56, 0.44, 1.00, 0.10, 1.00, 0.49, 0.47}, 
{1.74, 2.62, 2.62, 0.57, 0.56, 1.13, 0.06, 0.98, 0.56, 0.60}, 
{1.58, 2.35, 2.36, 0.63, 0.43, 1.06, 0.06, 1.01, 0.40, 0.41}, 
{1.61, 2.26, 2.28, 0.52, 0.45, 0.97, 0.04, 1.05, 0.40, 0.40}, 
{1.46, 2.36, 2.38, 0.54, 0.48, 1.02, 0.07, 0.99, 0.46, 0.43}, 
{1.55, 2.46, 2.48, 0.53, 0.52, 1.05, 0.12, 1.11, 0.49, 0.46}, 
{1.57, 2.49, 2.48, 0.56, 0.50, 1.06, 0.11, 1.06, 0.48, 0.47}, 
{1.75, 2.44, 2.47, 0.55, 0.50, 1.06, 0.08, 1.14, 0.50, 0.48}, 
{1.82, 2.50, 2.53, 0.52, 0.58, 1.09, 0.07, 1.06, 0.48, 0.46}, 
{1.84, 2.49, 2.53, 0.58, 0.53, 1.11, 0.11, 1.12, 0.52, 0.52}, 
{1.49, 2.31, 2.29, 0.50, 0.46, 0.96, 0.07, 0.91, 0.41, 0.40}, 
{1.76, 2.43, 2.39, 0.52, 0.47, 0.99, 0.06, 1.09, 0.42, 0.45}, 
{1.77, 2.47, 2.43, 0.52, 0.49, 1.01, 0.06, 1.09, 0.51, 0.53}, 
{1.87, 2.54, 2.48, 0.51, 0.52, 1.03, 0.05, 1.09, 0.49, 0.51}, 
{1.74, 2.53, 2.54, 0.46, 0.44, 0.90, 0.03, 1.13, 0.56, 0.58}, 
{1.71, 2.38, 2.41, 0.42, 0.40, 0.82, 0.03, 1.02, 0.48, 0.49}, 
{1.63, 2.51, 2.53, 0.48, 0.44, 0.91, 0.03, 1.09, 0.40, 0.42}, 
{2.10, 3.16, 3.12, 0.63, 0.60, 1.23, 0.15, 1.28, 0.72, 0.73}, 
{1.89, 2.92, 2.91, 0.60, 0.54, 1.15, 0.12, 1.16, 0.61, 0.62}, 
{1.67, 2.38, 2.41, 0.63, 0.37, 1.00, 0.12, 1.17, 0.61, 0.61}, 
{1.71, 2.44, 2.48, 0.64, 0.40, 1.04, 0.11, 1.07, 0.62, 0.62}, 
{1.65, 2.53, 2.54, 0.67, 0.38, 1.05, 0.11, 1.13, 0.59, 0.59}, 
{1.55, 2.05, 2.11, 0.50, 0.38, 0.87, 0.09, 0.89, 0.50, 0.52}, 
{1.55, 2.15, 2.19, 0.52, 0.40, 0.92, 0.08, 0.86, 0.49, 0.50}, 
{1.44, 1.99, 2.05, 0.51, 0.34, 0.85, 0.09, 0.87, 0.48, 0.49}, 
{1.42, 1.96, 2.00, 0.52, 0.43, 0.95, 0.15, 0.78, 0.48, 0.48}, 
{1.53, 2.01, 2.05, 0.51, 0.44, 0.95, 0.13, 0.83, 0.57, 0.53}, 
{1.37, 1.93, 1.96, 0.49, 0.41, 0.90, 0.12, 0.77, 0.48, 0.47}, 
{1.45, 1.93, 1.96, 0.58, 0.39, 0.96, 0.14, 1.01, 0.46, 0.47}, 
{1.64, 2.03, 2.04, 0.61, 0.38, 0.99, 0.14, 0.95, 0.52, 0.54}, 
{1.48, 1.96, 1.98, 0.55, 0.39, 0.94, 0.13, 0.99, 0.45, 0.48}, 
{1.63, 2.49, 2.49, 0.64, 0.40, 1.04, 0.13, 1.01, 0.50, 0.55}, 
{1.59, 2.35, 2.35, 0.59, 0.38, 0.97, 0.11, 1.05, 0.50, 0.53}, 
{1.56, 2.30, 2.32, 0.56, 0.40, 0.96, 0.12, 0.97, 0.51, 0.55}, 
{1.32, 1.96, 1.99, 0.49, 0.37, 0.87, 0.11, 0.84, 0.42, 0.41}, 
{1.38, 1.77, 1.76, 0.44, 0.34, 0.79, 0.13, 0.69, 0.41, 0.42}, 
{1.15, 1.57, 1.59, 0.40, 0.31, 0.70, 0.09, 0.68, 0.34, 0.35}, 
{1.35, 2.13, 2.15, 0.57, 0.44, 1.01, 0.17, 0.68, 0.46, 0.41}, 
{1.59, 2.45, 2.48, 0.64, 0.54, 1.18, 0.18, 0.78, 0.50, 0.45}, 
{1.54, 2.26, 2.26, 0.45, 0.48, 0.92, 0.10, 1.02, 0.38, 0.37}, 
{1.36, 2.20, 2.19, 0.45, 0.45, 0.91, 0.12, 1.02, 0.37, 0.37}, 
{1.45, 2.12, 2.12, 0.44, 0.43, 0.87, 0.11, 0.96, 0.36, 0.35}, 
{1.60, 1.88, 1.88, 0.47, 0.38, 0.86, 0.13, 0.93, 0.53, 0.51}, 
{1.45, 1.68, 1.68, 0.37, 0.39, 0.75, 0.11, 0.82, 0.46, 0.46}, 
{1.79, 2.20, 2.23, 0.45, 0.44, 0.90, 0.11, 0.97, 0.48, 0.48}, 
{1.51, 2.31, 2.35, 0.58, 0.51, 1.09, 0.18, 1.11, 0.54, 0.55}, 
{1.55, 2.28, 2.32, 0.55, 0.51, 1.06, 0.16, 1.02, 0.49, 0.51}, 
{1.50, 2.27, 2.32, 0.55, 0.51, 1.06, 0.17, 1.12, 0.51, 0.53}, 
{1.31, 2.00, 2.01, 0.48, 0.38, 0.86, 0.03, 0.81, 0.42, 0.40}, 
{1.50, 2.10, 2.11, 0.49, 0.38, 0.87, 0.08, 0.87, 0.42, 0.40}, 
{1.67, 2.10, 2.11, 0.44, 0.39, 0.82, 0.06, 0.80, 0.43, 0.38}, 
{1.67, 2.53, 2.55, 0.62, 0.64, 1.26, 0.19, 0.81, 0.65, 0.65}, 
{1.44, 2.47, 2.49, 0.65, 0.62, 1.27, 0.21, 0.79, 0.63, 0.60}, 
{1.43, 2.42, 2.44, 0.60, 0.51, 1.11, 0.15, 0.75, 0.65, 0.64}, 
{1.36, 2.14, 2.19, 0.49, 0.43, 0.92, 0.11, 0.76, 0.46, 0.48}, 
{1.36, 2.11, 2.12, 0.46, 0.43, 0.89, 0.11, 0.71, 0.42, 0.45}, 
{1.37, 2.13, 2.15, 0.48, 0.45, 0.93, 0.12, 0.74, 0.44, 0.46}, 
{1.50, 2.19, 2.23, 0.59, 0.47, 1.07, 0.20, 0.91, 0.59, 0.59}, 
{1.61, 2.47, 2.52, 0.67, 0.56, 1.23, 0.19, 0.93, 0.64, 0.63}, 
{1.84, 2.45, 2.49, 0.57, 0.58, 1.15, 0.15, 0.95, 0.68, 0.67}, 
{1.68, 2.42, 2.47, 0.68, 0.54, 1.22, 0.20, 1.05, 0.67, 0.66}, 
{1.60, 2.07, 2.07, 0.40, 0.43, 0.83, 0.03, 0.85, 0.44, 0.43}, 
{1.61, 2.26, 2.26, 0.45, 0.50, 0.94, 0.06, 0.81, 0.45, 0.48}, 
{1.67, 2.34, 2.31, 0.41, 0.55, 0.96, 0.04, 0.96, 0.43, 0.46}, 
{1.70, 2.36, 2.34, 0.50, 0.42, 0.93, 0.09, 0.96, 0.51, 0.52}, 
{1.65, 2.24, 2.23, 0.46, 0.41, 0.87, 0.08, 0.98, 0.48, 0.50}, 
{1.54, 2.16, 2.18, 0.49, 0.37, 0.86, 0.07, 0.98, 0.48, 0.50}, 
{1.63, 2.28, 2.31, 0.52, 0.45, 0.97, 0.08, 0.78, 0.48, 0.49}, 
{1.87, 2.54, 2.57, 0.59, 0.51, 1.10, 0.08, 0.84, 0.55, 0.55}, 
{1.89, 2.64, 2.68, 0.66, 0.50, 1.17, 0.13, 0.92, 0.54, 0.54}, 
{1.67, 2.31, 2.29, 0.51, 0.49, 1.01, 0.02, 1.02, 0.44, 0.46}, 
{1.59, 2.27, 2.25, 0.51, 0.50, 1.01, 0.09, 0.89, 0.45, 0.47}, 
{1.57, 2.27, 2.26, 0.51, 0.45, 0.96, 0.08, 0.98, 0.42, 0.42}, 
{1.56, 2.36, 2.33, 0.71, 0.52, 1.23, 0.26, 0.80, 0.39, 0.41}, 
{1.52, 2.18, 2.16, 0.64, 0.50, 1.14, 0.21, 0.79, 0.40, 0.41}, 
{1.17, 1.49, 1.50, 0.37, 0.34, 0.71, 0.01, 0.64, 0.41, 0.39}, 
{1.18, 1.55, 1.56, 0.38, 0.36, 0.74, 0.02, 0.68, 0.38, 0.38}, 
{1.16, 1.42, 1.42, 0.38, 0.34, 0.72, 0.06, 0.64, 0.37, 0.36}, 
{1.42, 1.94, 1.96, 0.51, 0.31, 0.82, 0.15, 0.86, 0.52, 0.53}, 
{1.54, 2.08, 2.10, 0.53, 0.35, 0.88, 0.13, 0.86, 0.56, 0.57}, 
{1.47, 2.02, 2.04, 0.51, 0.33, 0.84, 0.12, 0.92, 0.49, 0.50}, 
{1.55, 2.38, 2.43, 0.33, 0.59, 0.92, 0.03, 1.00, 0.46, 0.44}, 
{1.43, 2.36, 2.41, 0.54, 0.49, 1.03, 0.07, 0.92, 0.50, 0.49}, 
{1.44, 2.40, 2.45, 0.48, 0.52, 1.00, 0.05, 0.94, 0.48, 0.48}, 
{1.70, 2.47, 2.48, 0.40, 0.59, 0.98, 0.04, 0.93, 0.50, 0.55}, 
{1.65, 2.32, 2.29, 0.37, 0.51, 0.88, 0.01, 0.88, 0.47, 0.47}, 
{1.72, 2.42, 2.39, 0.41, 0.56, 0.97, 0.10, 0.94, 0.54, 0.56}, 
{1.58, 2.31, 2.29, 0.30, 0.58, 0.88, 0.02, 0.87, 0.52, 0.54}, 
{1.54, 2.16, 2.14, 0.31, 0.52, 0.83, 0.04, 0.84, 0.46, 0.47}, 
{1.37, 1.72, 1.74, 0.36, 0.40, 0.76, 0.06, 0.73, 0.33, 0.33}, 
{1.34, 1.77, 1.80, 0.37, 0.40, 0.77, 0.06, 0.78, 0.34, 0.34}, 
{1.19, 1.55, 1.57, 0.33, 0.34, 0.67, 0.04, 0.72, 0.28, 0.28}, 
{1.58, 2.01, 2.01, 0.44, 0.41, 0.84, 0.05, 0.97, 0.45, 0.46}, 
{1.50, 1.95, 1.95, 0.42, 0.39, 0.81, 0.03, 0.90, 0.47, 0.45}, 
{1.31, 2.08, 2.11, 0.53, 0.36, 0.89, 0.06, 0.85, 0.54, 0.53}, 
{1.31, 2.01, 2.04, 0.52, 0.37, 0.89, 0.06, 0.78, 0.51, 0.51}, 
{1.31, 1.99, 1.99, 0.51, 0.42, 0.93, 0.06, 0.72, 0.48, 0.49}, 
{1.49, 2.21, 2.20, 0.59, 0.44, 1.02, 0.09, 1.00, 0.46, 0.47}, 
{1.45, 2.03, 2.02, 0.54, 0.37, 0.91, 0.05, 0.85, 0.42, 0.41}, 
{1.35, 1.94, 1.96, 0.51, 0.37, 0.88, 0.07, 0.91, 0.44, 0.44}, 
{1.42, 2.04, 2.08, 0.52, 0.40, 0.92, 0.09, 0.95, 0.36, 0.37}, 
{1.42, 1.91, 1.93, 0.45, 0.44, 0.89, 0.11, 0.87, 0.39, 0.37}, 
{1.67, 2.20, 2.23, 0.57, 0.49, 1.07, 0.17, 0.98, 0.42, 0.42}, 
{1.59, 2.22, 2.23, 0.61, 0.42, 1.03, 0.09, 0.88, 0.40, 0.41}, 
{1.87, 2.31, 2.31, 0.57, 0.43, 1.00, 0.10, 1.02, 0.43, 0.43}, 
{1.91, 2.33, 2.32, 0.57, 0.41, 0.99, 0.13, 1.10, 0.47, 0.47}, 
{1.87, 2.29, 2.25, 0.64, 0.42, 1.07, 0.16, 1.08, 0.44, 0.46}, 
{1.64, 2.70, 2.73, 0.73, 0.54, 1.27, 0.21, 1.04, 0.55, 0.55}, 
{1.60, 2.80, 2.82, 0.73, 0.53, 1.27, 0.18, 1.02, 0.57, 0.57}, 
{1.48, 2.05, 2.02, 0.32, 0.51, 0.83, 0.02, 0.97, 0.32, 0.32}, 
{1.84, 2.66, 2.64, 0.53, 0.62, 1.15, 0.07, 1.11, 0.37, 0.34}, 
{1.76, 2.53, 2.50, 0.48, 0.62, 1.10, 0.09, 0.98, 0.39, 0.39}, 
{1.88, 2.61, 2.59, 0.67, 0.45, 1.13, 0.10, 1.09, 0.66, 0.67}, 
{1.83, 2.59, 2.56, 0.64, 0.44, 1.08, 0.07, 1.04, 0.59, 0.63}, 
{1.92, 2.61, 2.58, 0.64, 0.44, 1.09, 0.11, 0.98, 0.61, 0.64}, 
{1.28, 2.00, 2.01, 0.33, 0.39, 0.72, 0.03, 0.88, 0.31, 0.31}, 
{1.29, 1.82, 1.83, 0.32, 0.37, 0.68, 0.05, 0.76, 0.29, 0.29}, 
{1.20, 1.83, 1.82, 0.35, 0.37, 0.72, 0.02, 0.80, 0.28, 0.29}, 
{1.93, 2.06, 2.08, 0.54, 0.32, 0.86, 0.15, 1.06, 0.61, 0.64}, 
{1.83, 1.78, 1.81, 0.45, 0.28, 0.73, 0.14, 0.94, 0.53, 0.55}, 
{1.37, 2.09, 2.14, 0.56, 0.38, 0.93, 0.11, 1.12, 0.46, 0.45}, 
{1.11, 1.59, 1.60, 0.37, 0.27, 0.64, 0.06, 0.85, 0.30, 0.31}, 
{1.80, 2.32, 2.37, 0.60, 0.40, 1.00, 0.09, 1.02, 0.59, 0.57}, 
{1.85, 2.37, 2.40, 0.60, 0.42, 1.02, 0.14, 1.03, 0.59, 0.59}, 
{1.82, 2.26, 2.30, 0.52, 0.41, 0.92, 0.07, 0.95, 0.57, 0.57}, 
{1.29, 1.65, 1.64, 0.47, 0.34, 0.81, 0.11, 0.84, 0.38, 0.38}, 
{1.26, 1.60, 1.63, 0.44, 0.39, 0.83, 0.09, 0.85, 0.40, 0.41}, 
{1.19, 1.55, 1.58, 0.43, 0.35, 0.78, 0.10, 0.79, 0.35, 0.36}, 
{1.54, 2.03, 2.02, 0.47, 0.36, 0.83, 0.13, 1.07, 0.41, 0.42}, 
{1.67, 2.26, 2.26, 0.51, 0.42, 0.93, 0.09, 1.10, 0.51, 0.52}, 
{1.63, 2.26, 2.25, 0.50, 0.41, 0.91, 0.11, 1.16, 0.47, 0.48}, 
{1.27, 1.95, 1.93, 0.50, 0.37, 0.86, 0.11, 0.86, 0.42, 0.42}, 
{1.34, 2.00, 2.00, 0.45, 0.37, 0.82, 0.09, 0.85, 0.40, 0.40}, 
{1.24, 1.93, 1.94, 0.43, 0.35, 0.78, 0.09, 0.88, 0.35, 0.35}, 
{1.60, 2.56, 2.59, 0.50, 0.47, 0.97, 0.03, 0.93, 0.55, 0.52}, 
{1.60, 2.31, 2.31, 0.49, 0.45, 0.95, 0.03, 0.91, 0.48, 0.43}, 
{1.45, 2.09, 2.12, 0.52, 0.37, 0.88, 0.06, 0.98, 0.43, 0.42}, 
{1.65, 2.38, 2.40, 0.52, 0.47, 0.99, 0.06, 1.09, 0.49, 0.48}, 
{1.67, 2.19, 2.17, 0.58, 0.36, 0.94, 0.15, 0.98, 0.34, 0.37}, 
{1.82, 2.26, 2.24, 0.63, 0.39, 1.02, 0.17, 1.11, 0.34, 0.38}, 
{1.73, 2.19, 2.18, 0.63, 0.39, 1.02, 0.16, 0.99, 0.40, 0.41}, 
{1.67, 2.21, 2.18, 0.67, 0.34, 1.01, 0.18, 1.07, 0.36, 0.38}, 
{1.52, 1.96, 1.98, 0.47, 0.42, 0.88, 0.09, 0.97, 0.42, 0.43}, 
{1.68, 2.20, 2.22, 0.59, 0.40, 0.99, 0.13, 1.04, 0.45, 0.44}, 
{1.67, 2.26, 2.29, 0.57, 0.42, 0.99, 0.08, 1.01, 0.45, 0.45}, 
{1.64, 2.31, 2.35, 0.59, 0.41, 1.00, 0.05, 0.94, 0.42, 0.41}, 
{1.59, 2.25, 2.27, 0.59, 0.44, 1.03, 0.06, 0.94, 0.44, 0.47}, 
{1.59, 2.27, 2.28, 0.63, 0.43, 1.06, 0.08, 0.96, 0.44, 0.46}, 
{1.56, 2.45, 2.48, 0.54, 0.49, 1.03, 0.11, 1.04, 0.50, 0.45}, 
{1.46, 2.48, 2.47, 0.55, 0.50, 1.05, 0.11, 1.04, 0.51, 0.47}, 
{1.61, 2.44, 2.44, 0.56, 0.50, 1.06, 0.10, 1.03, 0.47, 0.45}, 
{1.62, 2.27, 2.31, 0.56, 0.49, 1.04, 0.13, 0.97, 0.42, 0.41}, 
{1.53, 2.07, 2.08, 0.44, 0.48, 0.91, 0.08, 0.98, 0.40, 0.40}, 
{1.47, 2.00, 2.02, 0.46, 0.40, 0.86, 0.07, 0.84, 0.39, 0.37}, 
{1.78, 2.47, 2.47, 0.57, 0.52, 1.08, 0.09, 1.13, 0.47, 0.49}, 
{1.73, 2.48, 2.45, 0.54, 0.47, 1.01, 0.05, 1.02, 0.45, 0.47}, 
{1.72, 2.47, 2.47, 0.56, 0.51, 1.06, 0.09, 1.08, 0.49, 0.50}, 
{0.72, 0.99, 1.00, 0.22, 0.18, 0.40, 0.06, 0.49, 0.24, 0.25}, 
{0.75, 1.11, 1.13, 0.22, 0.20, 0.42, 0.02, 0.50, 0.26, 0.26}, 
{0.87, 1.16, 1.17, 0.26, 0.20, 0.46, 0.05, 0.55, 0.26, 0.27}, 
{1.54, 2.28, 2.24, 0.47, 0.44, 0.91, 0.15, 0.95, 0.54, 0.55}, 
{2.10, 2.97, 2.94, 0.58, 0.61, 1.20, 0.14, 1.17, 0.70, 0.71}, 
{2.03, 3.00, 2.96, 0.59, 0.56, 1.14, 0.14, 1.22, 0.67, 0.69}, 
{1.73, 2.41, 2.43, 0.58, 0.43, 1.01, 0.09, 1.03, 0.57, 0.56}, 
{1.58, 2.28, 2.31, 0.55, 0.39, 0.94, 0.11, 1.07, 0.61, 0.61}, 
{1.65, 2.41, 2.47, 0.62, 0.41, 1.02, 0.12, 1.03, 0.59, 0.57}, 
{1.24, 1.69, 1.74, 0.43, 0.31, 0.73, 0.08, 0.69, 0.43, 0.43}, 
{1.28, 1.69, 1.73, 0.40, 0.28, 0.69, 0.06, 0.71, 0.39, 0.40}, 
{1.21, 1.65, 1.69, 0.40, 0.32, 0.72, 0.06, 0.68, 0.37, 0.39}, 
{1.27, 1.74, 1.77, 0.44, 0.39, 0.83, 0.14, 0.71, 0.49, 0.46}, 
{1.46, 1.98, 1.99, 0.52, 0.38, 0.90, 0.14, 0.79, 0.52, 0.50}, 
{1.51, 2.12, 2.14, 0.60, 0.43, 1.04, 0.18, 0.78, 0.55, 0.54}, 
{1.68, 2.14, 2.15, 0.65, 0.41, 1.06, 0.14, 1.02, 0.58, 0.59}, 
{1.74, 2.21, 2.21, 0.65, 0.45, 1.09, 0.18, 1.08, 0.58, 0.60}, 
{1.76, 2.11, 2.12, 0.55, 0.37, 0.92, 0.17, 0.91, 0.46, 0.48}, 
{1.19, 1.61, 1.62, 0.40, 0.28, 0.68, 0.14, 0.73, 0.33, 0.35}, 
{1.67, 2.29, 2.31, 0.56, 0.43, 0.99, 0.12, 0.92, 0.42, 0.46}, 
{1.39, 1.94, 1.95, 0.50, 0.35, 0.85, 0.13, 0.82, 0.44, 0.48}, 
{1.41, 1.80, 1.81, 0.49, 0.32, 0.81, 0.16, 0.82, 0.37, 0.39}, 
{1.47, 2.32, 2.36, 0.62, 0.48, 1.10, 0.20, 0.83, 0.49, 0.45}, 
{1.61, 2.34, 2.35, 0.48, 0.49, 0.98, 0.11, 1.07, 0.38, 0.39}, 
{1.51, 2.16, 2.17, 0.54, 0.48, 1.02, 0.16, 0.95, 0.34, 0.33}, 
{1.76, 2.10, 2.11, 0.50, 0.43, 0.93, 0.10, 0.99, 0.54, 0.54}, 
{1.77, 2.17, 2.19, 0.48, 0.42, 0.90, 0.11, 1.03, 0.53, 0.52}, 
{1.78, 2.12, 2.16, 0.45, 0.42, 0.87, 0.09, 1.05, 0.48, 0.47}, 
{1.49, 2.36, 2.40, 0.55, 0.53, 1.08, 0.15, 1.10, 0.53, 0.54}, 
